date,cash,market_value,equity,positions
2025-10-14,511098.49,746122.0,1257220.49,5
2025-10-15,863570.41,400856.0,1264426.41,3
2025-10-16,863570.41,396992.0,1260562.41,3
2025-10-17,806171.49,446800.0,1252971.49,3
2025-10-20,806171.49,449408.0,1255579.49,3
2025-10-21,806171.49,450912.0,1257083.49,3
2025-10-22,806171.49,450148.0,1256319.49,3
2025-10-23,990345.41,267665.0,1258010.41,2
2025-10-24,990345.41,269529.0,1259874.41,2
2025-10-27,937774.61,317499.0,1255273.61,3
2025-10-28,877799.02,374652.0,1252451.02,3
2025-10-29,697002.02,564138.0,1261140.02,4
2025-10-30,569469.63,674424.0,1243893.63,5
2025-10-31,490721.29,748938.0,1239659.29,5
2025-11-03,669483.46,573258.0,1242741.46,4
2025-11-04,611274.33,631549.0,1242823.33,4
2025-11-05,611274.33,633403.0,1244677.33,4
2025-11-06,611274.33,638913.0,1250187.33,4
2025-11-07,487804.24,763200.0,1251004.24,5
2025-11-10,428938.94,827087.0,1256025.94,5
2025-11-11,428938.94,825399.0,1254337.94,5
2025-11-12,428938.94,836801.0,1265739.94,5
2025-11-13,428938.94,844032.0,1272970.94,5
2025-11-14,426089.91,840359.0,1266448.91,5
2025-11-17,301067.41,956659.0,1257726.41,6
2025-11-18,241467.91,1013036.0,1254503.91,6
2025-11-19,241467.91,1026379.0,1267846.91,6
2025-11-20,237140.87,1025644.0,1262784.87,6
2025-11-21,237140.87,1019078.0,1256218.87,6
2025-11-24,237140.87,1010849.0,1247989.87,6
2025-11-25,237140.87,1016910.0,1254050.87,6
2025-11-26,237140.87,1018440.0,1255580.87,6
2025-11-27,112346.43,1145325.0,1257671.43,7
2025-11-28,50479.35,1201504.0,1251983.35,7
2025-12-01,50479.35,1210812.0,1261291.35,7
2025-12-02,50479.35,1215494.0,1265973.35,7
2025-12-03,50479.35,1210397.0,1260876.35,7
2025-12-04,235138.9,1029282.0,1264420.9,6
2025-12-05,235138.9,1039638.0,1274776.9,6
2025-12-08,235138.9,1040180.0,1275318.9,6
2025-12-09,235138.9,1029908.0,1265046.9,6
2025-12-10,235138.9,1020092.0,1255230.9,6
2025-12-11,419182.92,836993.0,1256175.92,5
2025-12-12,419182.92,840552.0,1259734.92,5
2025-12-15,419182.92,851150.0,1270332.92,5
2025-12-16,419182.92,849105.0,1268287.92,5
2025-12-17,681404.48,589528.0,1270932.48,3
2025-12-18,681404.48,593287.0,1274691.48,3
2025-12-19,554604.52,718638.0,1273242.52,4
2025-12-22,491894.22,779774.0,1271668.22,4
2025-12-23,491894.22,787862.0,1279756.22,4
2025-12-24,592100.33,683207.0,1275307.33,4
2025-12-25,529984.18,749197.0,1279181.18,4
2025-12-26,515891.04,765059.0,1280950.04,4
2025-12-29,388125.83,892262.0,1280387.83,5
2025-12-30,260372.62,1021565.0,1281937.62,6
2025-12-31,387812.42,895640.0,1283452.42,5
2026-01-05,380887.35,911860.0,1292747.35,5
2026-01-06,380887.35,937863.0,1318750.35,5
2026-01-07,317429.86,981944.0,1299373.86,5
2026-01-08,313501.82,967715.0,1281216.82,5
2026-01-09,501722.67,781401.0,1283123.67,4
2026-01-12,501722.67,776690.0,1278412.67,4
2026-01-13,501722.67,777014.0,1278736.67,4
2026-01-14,501722.67,777880.0,1279602.67,4
2026-01-15,594604.02,685657.0,1280261.02,4
2026-01-16,516590.48,754956.0,1271546.48,5
2026-01-19,500320.91,770325.0,1270645.91,4
2026-01-20,500320.91,765085.0,1265405.91,4
2026-01-21,490415.81,773231.0,1263646.81,4
2026-01-22,490415.81,768660.0,1259075.81,4
2026-01-23,490415.81,762173.0,1252588.81,4
2026-01-26,669479.62,593479.0,1262958.62,3
2026-01-27,669479.62,596841.0,1266320.62,3
2026-01-28,543942.98,731075.0,1275017.98,4
2026-01-29,482477.01,798579.0,1281056.01,4
2026-01-30,360027.19,909735.0,1269762.19,5
2026-02-02,645569.02,602186.0,1247755.02,4
2026-02-03,581409.94,674390.0,1255799.94,4
2026-02-04,556839.55,712119.0,1268958.55,4
2026-02-05,555773.54,713151.0,1268924.54,4
2026-02-06,495565.89,773684.0,1269249.89,4
2026-02-09,488815.82,784053.0,1272868.82,4
2026-02-10,488815.82,779289.0,1268104.82,4
2026-02-11,366552.04,904981.0,1271533.04,5
2026-02-12,304886.01,968172.0,1273058.01,5
2026-02-13,304886.01,943482.0,1248368.01,5
2026-02-24,499280.15,757394.0,1256674.15,4
2026-02-25,499280.15,768092.0,1267372.15,4
2026-02-26,499280.15,752557.0,1251837.15,4
2026-02-27,499280.15,750474.0,1249754.15,4
2026-03-02,549098.9,720094.0,1269192.9,4
2026-03-03,596648.27,668368.0,1265016.27,4
2026-03-04,826018.82,439505.0,1265523.82,3
2026-03-05,853827.66,412873.0,1266700.66,3
2026-03-06,865218.69,401108.0,1266326.69,3
2026-03-09,803194.57,452803.0,1255997.57,3
2026-03-10,741060.42,511289.0,1252349.42,3
2026-03-11,548994.49,718789.0,1267783.49,5
2026-03-12,486355.98,783623.0,1269978.98,5
2026-03-13,486355.98,779125.0,1265480.98,5
2026-03-16,486355.98,781346.0,1267701.98,5
2026-03-17,670241.12,595237.0,1265478.12,4
2026-03-18,670241.12,589272.0,1259513.12,4
2026-03-19,610935.71,651911.0,1262846.71,4
2026-03-20,610935.71,648202.0,1259137.71,4
2026-03-23,668732.64,592108.0,1260840.64,4
2026-03-24,792378.59,460792.0,1253170.59,3
2026-03-25,792378.59,456302.0,1248680.59,3
2026-03-26,792378.59,454804.0,1247182.59,3
2026-03-27,669586.67,586107.0,1255693.67,4
2026-03-30,606895.37,654594.0,1261489.37,4
2026-03-31,606895.37,646264.0,1253159.37,4
2026-04-01,606895.37,639402.0,1246297.37,4
2026-04-02,483263.23,765830.0,1249093.23,5
2026-04-03,299539.48,934006.0,1233545.48,6
2026-04-07,299539.48,935003.0,1234542.48,6
2026-04-08,299539.48,940038.0,1239577.48,6
2026-04-09,299539.48,939732.0,1239271.48,6
2026-04-10,421338.84,826562.0,1247900.84,5
2026-04-13,421338.84,834032.0,1255370.84,5
2026-04-14,421338.84,832974.0,1254312.84,5
2026-04-15,296314.34,955848.0,1252162.34,6
2026-04-16,234698.32,1020769.0,1255467.32,6
2026-04-17,108908.18,1124685.0,1233593.18,7
2026-04-20,49642.78,1185518.0,1235160.78,7
2026-04-21,230257.4,1004802.0,1235059.4,6
2026-04-22,230257.4,999850.0,1230107.4,6
2026-04-23,230257.4,1000372.0,1230629.4,6
2026-04-24,107270.43,1122773.0,1230043.43,7
2026-04-27,107270.43,1132462.0,1239732.43,7
2026-04-28,7919.6,1253837.0,1261756.6,8
2026-04-29,7919.6,1263198.0,1271117.6,8
2026-04-30,127710.6,1136441.0,1264151.6,7
2026-05-06,71906.09,1183625.0,1255531.09,7
2026-05-07,39897.77,1205801.0,1245698.77,7
2026-05-08,215379.3,1019166.0,1234545.3,6
2026-05-11,91929.22,1151269.0,1243198.22,7
2026-05-12,31743.58,1206758.0,1238501.58,7
2026-05-13,31743.58,1201706.0,1233449.58,7
2026-05-14,31743.58,1187920.0,1219663.58,7
2026-05-15,208009.52,1008980.0,1216989.52,6
2026-05-18,393092.75,818385.0,1211477.75,5
2026-05-19,272101.3,941170.0,1213271.3,6
2026-05-20,214600.36,996016.0,1210616.36,6
2026-05-21,214600.36,1014892.0,1229492.36,6
2026-05-22,214600.36,1028316.0,1242916.36,6
2026-05-25,323604.46,919374.0,1242978.46,6
2026-05-26,459549.06,794305.0,1253854.06,5
2026-05-27,490265.69,759587.0,1249852.69,5
2026-05-28,505125.1,735837.0,1240962.1,5
2026-05-29,685907.43,564689.0,1250596.43,4
2026-06-01,623427.19,629624.0,1253051.19,4
2026-06-02,741111.27,518499.0,1259610.27,3
2026-06-03,603455.5,656676.0,1260131.5,4
2026-06-04,603455.5,670647.0,1274102.5,4
2026-06-05,684971.5,596184.0,1281155.5,3
2026-06-08,792940.26,488562.0,1281502.26,3
2026-06-09,848711.84,436147.0,1284858.84,3
2026-06-10,875953.12,409960.0,1285913.12,3
2026-06-11,811736.43,476196.0,1287932.43,3
2026-06-12,747459.72,530267.0,1277726.72,3
