date,cash,market_value,equity,positions
2024-08-06,676433.24,290466.0,966899.24,2
2024-08-07,676433.24,290766.0,967199.24,2
2024-08-08,583767.15,385366.0,969133.15,3
2024-08-09,536784.94,429120.0,965904.94,3
2024-08-12,532557.9,435592.0,968149.9,3
2024-08-13,532557.9,434194.0,966751.9,3
2024-08-14,532557.9,433370.0,965927.9,3
2024-08-15,532557.9,438338.0,970895.9,3
2024-08-16,532557.9,437764.0,970321.9,3
2024-08-19,532557.9,434390.0,966947.9,3
2024-08-20,532557.9,433624.0,966181.9,3
2024-08-21,532557.9,434230.0,966787.9,3
2024-08-22,532557.9,440608.0,973165.9,3
2024-08-23,532557.9,440856.0,973413.9,3
2024-08-26,532557.9,434412.0,966969.9,3
2024-08-27,532557.9,435268.0,967825.9,3
2024-08-28,532557.9,434790.0,967347.9,3
2024-08-29,676748.23,291616.0,968364.23,2
2024-08-30,817041.53,150042.0,967083.53,1
2024-09-02,721066.58,243860.0,964926.58,2
2024-09-03,625099.63,342234.0,967333.63,3
2024-09-04,529907.87,435446.0,965353.87,3
2024-09-05,438954.23,528637.0,967591.23,4
2024-09-06,438954.23,524863.0,963817.23,4
2024-09-09,438954.23,520190.0,959144.23,4
2024-09-10,523561.87,433610.0,957171.87,3
2024-09-11,523561.87,437278.0,960839.87,3
2024-09-12,448342.32,510818.0,959160.32,4
2024-09-13,410556.5,545755.0,956311.5,4
2024-09-18,334030.6,629037.0,963067.6,5
2024-09-19,214648.57,755553.0,970201.57,6
2024-09-20,143655.12,820326.0,963981.12,6
2024-09-23,143655.12,822176.0,965831.12,6
2024-09-24,51231.1,946889.0,998120.1,7
2024-09-25,3973.82,1012489.0,1016462.82,7
2024-09-26,3973.82,1055684.0,1059657.82,7
2024-09-27,3973.82,1118018.0,1121991.82,7
2024-09-30,230886.6,980370.0,1211256.6,7
2024-10-08,746388.53,559784.0,1306172.53,7
2024-10-09,706328.29,554171.0,1260499.29,9
2024-10-10,620743.39,649340.0,1270083.39,9
2024-10-11,467920.71,776151.0,1244071.71,10
2024-10-14,287331.01,971725.0,1259056.01,10
2024-10-15,184118.1,1048636.0,1232754.1,10
2024-10-16,95034.94,1122660.0,1217694.94,10
2024-10-17,5239.59,1198494.0,1203733.59,10
2024-10-18,454.54,1241248.0,1241702.54,10
2024-10-21,30.54,1245667.0,1245697.54,10
2024-10-22,30.54,1253032.0,1253062.54,10
2024-10-23,30.54,1262461.0,1262491.54,10
2024-10-24,30.54,1239348.0,1239378.54,10
2024-10-25,30.54,1255514.0,1255544.54,10
2024-10-28,30.54,1258967.0,1258997.54,10
2024-10-29,30.54,1246443.0,1246473.54,10
2024-10-30,30.54,1240658.0,1240688.54,10
2024-10-31,30.54,1232760.0,1232790.54,10
2024-11-01,30.54,1228190.0,1228220.54,10
2024-11-04,30.54,1247704.0,1247734.54,10
2024-11-05,30.54,1272372.0,1272402.54,10
2024-11-06,30.54,1257224.0,1257254.54,10
2024-11-07,30.54,1293090.0,1293120.54,10
2024-11-08,30.54,1274682.0,1274712.54,10
2024-11-11,30.54,1278017.0,1278047.54,10
2024-11-12,5495.88,1270381.0,1275876.88,10
2024-11-13,12077.95,1271589.0,1283666.95,10
2024-11-14,1877.81,1261694.0,1263571.81,10
2024-11-15,1877.81,1243373.0,1245250.81,10
2024-11-18,1877.81,1238425.0,1240302.81,10
2024-11-19,1877.81,1239656.0,1241533.81,10
2024-11-20,1877.81,1253302.0,1255179.81,10
2024-11-21,710.8,1248021.0,1248731.8,10
2024-11-22,710.8,1210866.0,1211576.8,10
2024-11-25,170537.25,1036928.0,1207465.25,9
2024-11-26,118209.65,1090747.0,1208956.65,9
2024-11-27,118209.65,1111327.0,1229536.65,9
2024-11-28,118209.65,1100010.0,1218219.65,9
2024-11-29,118209.65,1114578.0,1232787.65,9
2024-12-02,118209.65,1117686.0,1235895.65,9
2024-12-03,118209.65,1118352.0,1236561.65,9
2024-12-04,118209.65,1109392.0,1227601.65,9
2024-12-05,3619.86,1218044.0,1221663.86,10
2024-12-06,3619.86,1242624.0,1246243.86,10
2024-12-09,1034.83,1247504.0,1248538.83,10
2024-12-10,1034.83,1254024.0,1255058.83,10
2024-12-11,1409.52,1251671.0,1253080.52,10
2024-12-12,1409.52,1263737.0,1265146.52,10
2024-12-13,1409.52,1239870.0,1241279.52,10
2024-12-16,1112.59,1223327.0,1224439.59,9
2024-12-17,1712.88,1227143.0,1228855.88,9
2024-12-18,1712.88,1233800.0,1235512.88,9
2024-12-19,1712.88,1231408.0,1233120.88,9
2024-12-20,5020.9,1220065.0,1225085.9,9
2024-12-23,415.85,1232309.0,1232724.85,9
2024-12-24,415.85,1248845.0,1249260.85,9
2024-12-25,415.85,1246550.0,1246965.85,9
2024-12-26,415.85,1240162.0,1240577.85,9
2024-12-27,415.85,1235120.0,1235535.85,9
2024-12-30,14899.33,1231785.0,1246684.33,8
2024-12-31,315.18,1234214.0,1234529.18,8
2025-01-02,24250.96,1186977.0,1211227.96,7
2025-01-03,75967.62,1131518.0,1207485.62,7
2025-01-06,75967.62,1138106.0,1214073.62,7
2025-01-07,75967.62,1134045.0,1210012.62,7
2025-01-08,482134.7,737943.0,1220077.7,4
2025-01-09,482134.7,733324.0,1215458.7,4
2025-01-10,482134.7,726613.0,1208747.7,4
2025-01-13,482134.7,724180.0,1206314.7,4
2025-01-14,482134.7,729421.0,1211555.7,4
2025-01-15,482134.7,730138.0,1212272.7,4
2025-01-16,482134.7,735577.0,1217711.7,4
2025-01-17,482134.7,732420.0,1214554.7,4
2025-01-20,482134.7,725313.0,1207447.7,4
