date,cash,market_value,equity,positions
2025-09-24,474636.03,888749.0,1363385.03,3
2025-09-25,201985.16,1183640.0,1385625.16,4
2025-09-26,63421.14,1283268.0,1346689.14,4
2025-09-29,63421.14,1292364.0,1355785.14,4
2025-09-30,63421.14,1336771.0,1400192.14,4
2025-10-09,63421.14,1350889.0,1414310.14,4
2025-10-10,59582.1,1289953.0,1349535.1,4
2025-10-13,2927.37,1313525.0,1316452.37,5
2025-10-14,2927.37,1274995.0,1277922.37,5
2025-10-15,746321.95,538946.0,1285267.95,3
2025-10-16,672802.83,609280.0,1282082.83,3
2025-10-17,524454.27,742132.0,1266586.27,4
2025-10-20,524454.27,746057.0,1270511.27,4
2025-10-21,524454.27,751824.0,1276278.27,4
2025-10-22,524454.27,750204.0,1274658.27,4
2025-10-23,581123.16,698733.0,1279856.16,3
2025-10-24,581123.16,700663.0,1281786.16,3
2025-10-27,540811.56,728896.0,1269707.56,3
2025-10-28,337610.74,926292.0,1263902.74,3
2025-10-29,5724.46,1281240.0,1286964.46,4
2025-10-30,2700.43,1246118.0,1248818.43,4
2025-10-31,1587.19,1239510.0,1241097.19,5
2025-11-03,187807.82,1056875.0,1244682.82,4
2025-11-04,2504.66,1237358.0,1239862.66,4
2025-11-05,2504.66,1246082.0,1248586.66,4
2025-11-06,601.64,1260916.0,1261517.64,4
2025-11-07,601.64,1262328.0,1262929.64,4
2025-11-10,601.64,1265406.0,1266007.64,4
2025-11-11,601.64,1262508.0,1263109.64,4
2025-11-12,601.64,1280574.0,1281175.64,4
2025-11-13,601.64,1302504.0,1303105.64,4
2025-11-14,601.64,1286924.0,1287525.64,4
2025-11-17,601.64,1273064.0,1273665.64,4
2025-11-18,601.64,1263474.0,1264075.64,4
2025-11-19,601.64,1284594.0,1285195.64,4
2025-11-20,601.64,1271308.0,1271909.64,4
2025-11-21,601.64,1264296.0,1264897.64,4
2025-11-24,601.64,1254234.0,1254835.64,4
2025-11-25,601.64,1256018.0,1256619.64,4
2025-11-26,601.64,1257900.0,1258501.64,4
2025-11-27,601.64,1262750.0,1263351.64,4
2025-11-28,601.64,1259948.0,1260549.64,4
2025-12-01,601.64,1277298.0,1277899.64,4
2025-12-02,601.64,1285372.0,1285973.64,4
2025-12-03,601.64,1282426.0,1283027.64,4
2025-12-04,601.64,1289824.0,1290425.64,4
2025-12-05,601.64,1290546.0,1291147.64,4
2025-12-08,601.64,1287898.0,1288499.64,4
2025-12-09,601.64,1271846.0,1272447.64,4
2025-12-10,601.64,1261790.0,1262391.64,4
2025-12-11,601.64,1265524.0,1266125.64,4
2025-12-12,601.64,1264032.0,1264633.64,4
2025-12-15,601.64,1263048.0,1263649.64,4
2025-12-16,601.64,1257078.0,1257679.64,4
2025-12-17,248744.67,1010833.0,1259577.67,3
2025-12-18,126528.9,1140566.0,1267094.9,3
2025-12-19,3218.85,1260937.0,1264155.85,4
2025-12-22,891.83,1262378.0,1263269.83,4
2025-12-23,891.83,1277051.0,1277942.83,4
2025-12-24,891.83,1268657.0,1269548.83,4
2025-12-25,891.83,1276816.0,1277707.83,4
2025-12-26,891.83,1280708.0,1281599.83,4
2025-12-29,891.83,1279908.0,1280799.83,4
2025-12-30,62.82,1283498.0,1283560.82,5
2025-12-31,2574.04,1282745.0,1285319.04,4
2026-01-05,459.02,1296442.0,1296901.02,4
2026-01-06,30.02,1324326.0,1324356.02,4
2026-01-07,30.02,1303395.0,1303425.02,4
2026-01-08,30.02,1280659.0,1280689.02,4
2026-01-09,30.02,1281159.0,1281189.02,4
2026-01-12,30.02,1268767.0,1268797.02,4
2026-01-13,30.02,1269350.0,1269380.02,4
2026-01-14,30.02,1262480.0,1262510.02,4
2026-01-15,59547.92,1208288.0,1267835.92,4
2026-01-16,33391.58,1215495.0,1248886.58,4
2026-01-19,10404.15,1241063.0,1251467.15,4
2026-01-20,211.05,1248316.0,1248527.05,4
2026-01-21,211.05,1247075.0,1247286.05,4
2026-01-22,211.05,1241000.0,1241211.05,4
2026-01-23,211.05,1227706.0,1227917.05,4
2026-01-26,351943.53,898832.0,1250775.53,3
2026-01-27,351943.53,907236.0,1259179.53,3
2026-01-28,215982.72,1061344.0,1277326.72,3
2026-01-29,90785.75,1190417.0,1281202.75,3
2026-01-30,7976.22,1265052.0,1273028.22,4
2026-02-02,217536.83,1014306.0,1231842.83,4
2026-02-03,92656.97,1153417.0,1246073.97,4
2026-02-04,44584.47,1225201.0,1269785.47,4
2026-02-05,40335.43,1229388.0,1269723.43,4
2026-02-06,5851.73,1265939.0,1271790.73,4
2026-02-09,5851.73,1266214.0,1272065.73,4
2026-02-10,5851.73,1258931.0,1264782.73,4
2026-02-11,5851.73,1268064.0,1273915.73,4
2026-02-12,5851.73,1266168.0,1272019.73,4
2026-02-13,5851.73,1232854.0,1238705.73,4
2026-02-24,10247.51,1241813.0,1252060.51,5
2026-02-25,10247.51,1263851.0,1274098.51,5
2026-02-26,10247.51,1239447.0,1249694.51,5
2026-02-27,10247.51,1235804.0,1246051.51,5
2026-03-02,2551.69,1285443.0,1287994.69,5
2026-03-03,95394.86,1192066.0,1287460.86,5
2026-03-04,404969.4,881865.0,1286834.4,4
2026-03-05,461851.14,822680.0,1284531.14,4
2026-03-06,501484.14,783157.0,1284641.14,3
2026-03-09,345368.56,918661.0,1264029.56,3
2026-03-10,219881.95,1036753.0,1256634.95,3
2026-03-11,2974.56,1279354.0,1282328.56,5
2026-03-12,1736.55,1286715.0,1288451.55,5
2026-03-13,1736.55,1273676.0,1275412.55,5
2026-03-16,1736.55,1258735.0,1260471.55,5
2026-03-17,167535.39,1090938.0,1258473.39,4
2026-03-18,44119.31,1201949.0,1246068.31,4
2026-03-19,3712.81,1251504.0,1255216.81,4
2026-03-20,3712.81,1243749.0,1247461.81,4
2026-03-23,3361.89,1243541.0,1246902.89,5
2026-03-24,147159.83,1081579.0,1228738.83,3
2026-03-25,147159.83,1072898.0,1220057.83,3
2026-03-26,147159.83,1071802.0,1218961.83,3
2026-03-27,147159.83,1094643.0,1241802.83,3
2026-03-30,5422.98,1247656.0,1253078.98,4
2026-03-31,5422.98,1227291.0,1232713.98,4
2026-04-01,5422.98,1216503.0,1221925.98,4
2026-04-02,5422.98,1218823.0,1224245.98,4
2026-04-03,5422.98,1195305.0,1200727.98,4
2026-04-07,5422.98,1196248.0,1201670.98,4
2026-04-08,5422.98,1195414.0,1200836.98,4
2026-04-09,5422.98,1189298.0,1194720.98,4
2026-04-10,5422.98,1216175.0,1221597.98,4
2026-04-13,5422.98,1237641.0,1243063.98,4
2026-04-14,5422.98,1233949.0,1239371.98,4
2026-04-15,5422.98,1226560.0,1231982.98,4
2026-04-16,5422.98,1250493.0,1255915.98,4
2026-04-17,5422.98,1231645.0,1237067.98,4
2026-04-20,1467.94,1223947.0,1225414.94,5
2026-04-21,244079.2,988261.0,1232340.2,4
2026-04-22,598.03,1219574.0,1220172.03,5
2026-04-23,598.03,1217009.0,1217607.03,5
2026-04-24,598.03,1215970.0,1216568.03,5
2026-04-27,598.03,1217034.0,1217632.03,5
2026-04-28,598.03,1210216.0,1210814.03,5
2026-04-29,598.03,1231890.0,1232488.03,5
2026-04-30,598.03,1219843.0,1220441.03,5
2026-05-06,598.03,1228164.0,1228762.03,5
2026-05-07,10907.02,1210144.0,1221051.02,5
2026-05-08,695.92,1201722.0,1202417.92,5
2026-05-11,695.92,1212104.0,1212799.92,5
2026-05-12,695.92,1197234.0,1197929.92,5
2026-05-13,695.92,1194222.0,1194917.92,5
2026-05-14,695.92,1182066.0,1182761.92,5
2026-05-15,22786.9,1158222.0,1181008.9,5
2026-05-18,47790.17,1125774.0,1173564.17,4
2026-05-19,1158.05,1170963.0,1172121.05,5
2026-05-20,295.04,1167418.0,1167713.04,5
2026-05-21,295.04,1167654.0,1167949.04,5
2026-05-22,295.04,1165930.0,1166225.04,5
2026-05-25,29225.03,1129217.0,1158442.03,5
2026-05-26,368533.6,800076.0,1168609.6,4
2026-05-27,376644.46,793917.0,1170561.46,4
2026-05-28,380641.42,783436.0,1164077.42,4
2026-05-29,473538.32,705139.0,1178677.32,3
2026-06-01,347710.62,840521.0,1188231.62,3
2026-06-02,229266.84,971435.0,1200701.84,3
2026-06-03,31889.54,1171452.0,1203341.54,4
2026-06-04,31889.54,1201388.0,1233277.54,4
2026-06-05,99621.4,1147171.0,1246792.4,3
2026-06-08,297707.22,949893.0,1247600.22,3
2026-06-09,400657.79,853316.0,1253973.79,3
2026-06-10,452606.28,803580.0,1256186.28,3
2026-06-11,327173.68,933032.0,1260205.68,3
2026-06-12,201596.03,1038757.0,1240353.03,3
