date,cash,market_value,equity,positions
2025-04-23,622960.89,568947.0,1191907.89,3
2025-04-24,511187.83,680566.0,1191753.83,4
2025-04-25,474178.21,713646.0,1187824.21,4
2025-04-28,474178.21,709133.0,1183311.21,4
2025-04-29,474178.21,703257.0,1177435.21,4
2025-04-30,616030.32,564656.0,1180686.32,3
2025-05-06,616030.32,561852.0,1177882.32,3
2025-05-07,506501.84,673254.0,1179755.84,4
2025-05-08,506501.84,671920.0,1178421.84,4
2025-05-09,273431.26,914826.0,1188257.26,6
2025-05-12,121985.89,1060959.0,1182944.89,7
2025-05-13,29945.78,1157549.0,1187494.78,8
2025-05-14,6869.78,1203212.0,1210081.78,9
2025-05-15,6869.78,1205874.0,1212743.78,9
2025-05-16,629.72,1206556.0,1207185.72,9
2025-05-19,1466.36,1202114.0,1203580.36,8
2025-05-20,1466.36,1215610.0,1217076.36,8
2025-05-21,1466.36,1228681.0,1230147.36,8
2025-05-22,754.43,1233815.0,1234569.43,9
2025-05-23,8983.57,1215081.0,1224064.57,9
2025-05-26,2734.51,1205511.0,1208245.51,9
2025-05-27,2734.51,1201362.0,1204096.51,9
2025-05-28,2734.51,1204732.0,1207466.51,9
2025-05-29,31201.22,1175651.0,1206852.22,8
2025-05-30,603.13,1203937.0,1204540.13,9
2025-06-03,603.13,1203255.0,1203858.13,9
2025-06-04,603.13,1205058.0,1205661.13,9
2025-06-05,603.13,1201183.0,1201786.13,9
2025-06-06,603.13,1203017.0,1203620.13,9
2025-06-09,603.13,1208639.0,1209242.13,9
2025-06-10,603.13,1211269.0,1211872.13,9
2025-06-11,510.8,1221819.0,1222329.8,8
2025-06-12,510.8,1224915.0,1225425.8,8
2025-06-13,35443.25,1187087.0,1222530.25,7
2025-06-16,35443.25,1190074.0,1225517.25,7
2025-06-17,1243.36,1217967.0,1219210.36,7
2025-06-18,60.35,1215245.0,1215305.35,7
2025-06-19,60.35,1210445.0,1210505.35,7
2025-06-20,60.35,1215951.0,1216011.35,7
2025-06-23,60.35,1219656.0,1219716.35,7
2025-06-24,60.35,1229010.0,1229070.35,7
2025-06-25,60.35,1237971.0,1238031.35,7
2025-06-26,60.35,1235615.0,1235675.35,7
2025-06-27,60.35,1216559.0,1216619.35,7
2025-06-30,60.35,1217077.0,1217137.35,7
2025-07-01,203.87,1228428.0,1228631.87,8
2025-07-02,203.87,1227575.0,1227778.87,8
2025-07-03,203.87,1227520.0,1227723.87,8
2025-07-04,203.87,1237284.0,1237487.87,8
2025-07-07,203.87,1236683.0,1236886.87,8
2025-07-08,203.87,1238490.0,1238693.87,8
2025-07-09,203.87,1234539.0,1234742.87,8
2025-07-10,203.87,1252161.0,1252364.87,8
2025-07-11,203.87,1262855.0,1263058.87,8
2025-07-14,1885.14,1269014.0,1270899.14,8
2025-07-15,199.07,1262988.0,1263187.07,8
2025-07-16,4339.7,1254236.0,1258575.7,9
2025-07-17,1767.47,1256329.0,1258096.47,9
2025-07-18,412.23,1256827.0,1257239.23,9
2025-07-21,412.23,1260307.0,1260719.23,9
2025-07-22,412.23,1258673.0,1259085.23,9
2025-07-23,412.23,1267255.0,1267667.23,9
2025-07-24,2426.19,1264510.0,1266936.19,9
2025-07-25,11738.59,1239848.0,1251586.59,8
2025-07-28,5723.53,1269464.0,1275187.53,8
2025-07-29,42044.49,1238140.0,1280184.49,9
2025-07-30,35243.43,1247141.0,1282384.43,9
2025-07-31,741.87,1255880.0,1256621.87,9
2025-08-01,741.87,1241233.0,1241974.87,9
